measurement_index,measurement_time,measurement_type,data_index,F1,F2,F3,F4,F5,F6,F7,F8
145,2025-10-05 20:47:33,LED Only,4,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,UV Only,0,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,UV Only,1,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,UV Only,2,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,UV Only,3,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,UV Only,4,0,0,0,0,0,0,0,0
145,2025-10-05 20:47:33,LED+UV,0,31,39,31,26,16,15,16,9
145,2025-10-05 20:47:33,LED+UV,1,31,39,31,26,16,15,16,9
145,2025-10-05 20:47:33,LED+UV,2,31,39,31,26,16,15,16,9
145,2025-10-05 20:47:33,LED+UV,3,31,39,31,26,16,15,16,9
145,2025-10-05 20:47:33,LED+UV,4,31,39,31,26,17,15,16,9
146,2025-10-05 20:47:54,LED Only,0,29,38,29,24,16,15,16,9
146,2025-10-05 20:47:54,LED Only,1,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,LED Only,2,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,LED Only,3,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,LED Only,4,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,UV Only,0,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,UV Only,1,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,UV Only,2,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,UV Only,3,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,UV Only,4,0,0,0,0,0,0,0,0
146,2025-10-05 20:47:54,LED+UV,0,29,38,29,25,16,14,16,9
146,2025-10-05 20:47:54,LED+UV,1,29,38,29,25,16,14,16,9
146,2025-10-05 20:47:54,LED+UV,2,29,38,29,25,16,14,16,9
146,2025-10-05 20:47:54,LED+UV,3,29,38,29,25,17,16,16,9
146,2025-10-05 20:47:54,LED+UV,4,29,38,29,25,17,16,16,9
147,2025-10-05 20:48:33,LED Only,0,0,0,0,0,0,0,0,0
147,2025-10-05 20:48:33,LED Only,1,0,0,0,0,0,0,0,0
147,2025-10-05 20:48:33,LED Only,2,6,45,25,49,79,77,59,33
147,2025-10-05 20:48:33,LED Only,3,6,44,25,49,79,77,59,33
147,2025-10-05 20:48:33,LED Only,4,6,45,25,49,79,77,59,33
147,2025-10-05 20:48:33,UV Only,0,6,45,25,49,79,77,59,33
147,2025-10-05 20:48:33,UV Only,1,6,45,25,49,79,77,59,33
147,2025-10-05 20:48:33,UV Only,2,0,0,0,0,0,0,0,0
147,2025-10-05 20:48:33,UV Only,3,0,0,0,0,0,0,0,0
147,2025-10-05 20:48:33,UV Only,4,0,0,0,0,0,0,0,0
147,2025-10-05 20:48:33,LED+UV,0,29,38,29,24,16,15,15,9
147,2025-10-05 20:48:33,LED+UV,1,29,38,29,24,16,15,15,9
147,2025-10-05 20:48:33,LED+UV,2,29,38,29,24,16,15,15,9
147,2025-10-05 20:48:33,LED+UV,3,0,0,0,0,0,0,0,0
147,2025-10-05 20:48:33,LED+UV,4,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED Only,0,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED Only,1,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED Only,2,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED Only,3,6,44,25,49,79,77,59,33
148,2025-10-05 20:49:33,LED Only,4,6,44,25,49,79,77,59,33
148,2025-10-05 20:49:33,UV Only,0,6,45,25,49,79,77,59,33
148,2025-10-05 20:49:33,UV Only,1,6,45,25,49,79,77,59,33
148,2025-10-05 20:49:33,UV Only,2,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,UV Only,3,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,UV Only,4,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED+UV,0,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED+UV,1,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED+UV,2,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED+UV,3,0,0,0,0,0,0,0,0
148,2025-10-05 20:49:33,LED+UV,4,30,40,30,26,17,15,16,9
149,2025-10-05 20:50:32,LED Only,0,0,0,0,0,0,0,0,0
149,2025-10-05 20:50:32,LED Only,1,0,0,0,0,0,0,0,0
149,2025-10-05 20:50:32,LED Only,2,6,44,25,49,79,77,59,33
149,2025-10-05 20:50:32,LED Only,3,6,44,25,49,79,77,59,33
149,2025-10-05 20:50:32,LED Only,4,6,44,25,49,79,77,59,33
149,2025-10-05 20:50:32,UV Only,0,6,45,25,49,79,77,59,33
149,2025-10-05 20:50:32,UV Only,1,6,45,25,49,79,77,59,33
149,2025-10-05 20:50:32,UV Only,2,6,45,25,49,79,77,59,33
149,2025-10-05 20:50:32,UV Only,3,0,0,0,0,0,0,0,0
149,2025-10-05 20:50:32,UV Only,4,0,0,0,0,0,0,0,0
149,2025-10-05 20:50:32,LED+UV,0,31,40,31,26,16,14,15,8
149,2025-10-05 20:50:32,LED+UV,1,26,35,27,24,16,15,16,9
149,2025-10-05 20:50:32,LED+UV,2,26,35,27,24,16,15,16,9
149,2025-10-05 20:50:32,LED+UV,3,26,35,27,24,16,15,16,9
149,2025-10-05 20:50:32,LED+UV,4,29,38,29,24,16,15,15,9
150,2025-10-05 20:51:34,LED Only,0,0,0,0,0,0,0,0,0
150,2025-10-05 20:51:34,LED Only,1,7,44,25,49,79,77,59,33
150,2025-10-05 20:51:34,LED Only,2,6,44,25,49,79,77,59,33
150,2025-10-05 20:51:34,LED Only,3,6,45,25,49,79,77,59,33
150,2025-10-05 20:51:34,LED Only,4,7,44,25,49,79,77,59,33
150,2025-10-05 20:51:34,UV Only,0,6,44,25,49,79,77,59,33
150,2025-10-05 20:51:34,UV Only,1,6,44,25,49,79,77,59,33
150,2025-10-05 20:51:34,UV Only,2,0,0,0,0,0,0,0,0
150,2025-10-05 20:51:34,UV Only,3,0,0,0,0,0,0,0,0
150,2025-10-05 20:51:34,UV Only,4,0,0,0,0,0,0,0,0
150,2025-10-05 20:51:34,LED+UV,0,29,38,29,25,16,15,15,8
150,2025-10-05 20:51:34,LED+UV,1,29,38,29,25,16,15,15,8
150,2025-10-05 20:51:34,LED+UV,2,29,38,29,25,16,15,15,8
150,2025-10-05 20:51:34,LED+UV,3,0,0,0,0,0,0,0,0
150,2025-10-05 20:51:34,LED+UV,4,0,0,0,0,0,0,0,0
151,2025-10-05 20:52:33,LED Only,0,0,0,0,0,0,0,0,0
151,2025-10-05 20:52:33,LED Only,1,0,0,0,0,0,0,0,0
151,2025-10-05 20:52:33,LED Only,2,0,0,0,0,0,0,0,0
151,2025-10-05 20:52:33,LED Only,3,7,45,25,49,79,76,59,33
151,2025-10-05 20:52:33,LED Only,4,6,44,25,49,79,77,59,33
151,2025-10-05 20:52:33,UV Only,0,6,43,25,49,79,77,59,33
151,2025-10-05 20:52:33,UV Only,1,6,43,25,49,79,77,59,33
151,2025-10-05 20:52:33,UV Only,2,6,43,25,49,79,77,59,33
151,2025-10-05 20:52:33,UV Only,3,6,45,25,49,79,77,59,33
151,2025-10-05 20:52:33,UV Only,4,6,45,25,49,79,77,59,33
151,2025-10-05 20:52:33,LED+UV,0,0,0,0,0,0,0,0,0
151,2025-10-05 20:52:33,LED+UV,1,27,35,27,24,16,15,17,9
151,2025-10-05 20:52:33,LED+UV,2,27,35,27,24,16,15,17,9
151,2025-10-05 20:52:33,LED+UV,3,27,35,27,24,16,15,17,9
151,2025-10-05 20:52:33,LED+UV,4,30,40,30,26,17,15,16,9
152,2025-10-05 20:53:33,LED Only,0,29,37,29,24,16,15,16,9
152,2025-10-05 20:53:33,LED Only,1,0,0,0,0,0,0,0,0
152,2025-10-05 20:53:33,LED Only,2,6,45,25,49,79,77,59,33
152,2025-10-05 20:53:33,LED Only,3,6,45,25,49,79,77,59,33
152,2025-10-05 20:53:33,LED Only,4,6,44,25,49,79,77,59,33
152,2025-10-05 20:53:33,UV Only,0,6,45,25,49,79,77,59,33
152,2025-10-05 20:53:33,UV Only,1,6,45,25,49,79,77,59,33
152,2025-10-05 20:53:33,UV Only,2,0,0,0,0,0,0,0,0
152,2025-10-05 20:53:33,UV Only,3,0,0,0,0,0,0,0,0
152,2025-10-05 20:53:33,UV Only,4,0,0,0,0,0,0,0,0
152,2025-10-05 20:53:33,LED+UV,0,29,38,29,25,16,15,16,9
152,2025-10-05 20:53:33,LED+UV,1,29,38,29,25,16,15,16,9
152,2025-10-05 20:53:33,LED+UV,2,29,38,29,25,16,15,16,9
152,2025-10-05 20:53:33,LED+UV,3,31,39,31,26,17,15,16,9
152,2025-10-05 20:53:33,LED+UV,4,31,39,31,26,17,15,16,9
153,2025-10-05 20:54:33,LED Only,0,29,38,29,24,15,14,14,8
153,2025-10-05 20:54:33,LED Only,1,0,0,0,0,0,0,0,0
153,2025-10-05 20:54:33,LED Only,2,6,44,25,49,79,77,59,33
153,2025-10-05 20:54:33,LED Only,3,7,44,25,49,80,77,59,33
153,2025-10-05 20:54:33,LED Only,4,6,44,25,49,79,77,59,33
153,2025-10-05 20:54:33,UV Only,0,6,45,25,49,79,77,59,33
153,2025-10-05 20:54:33,UV Only,1,6,45,25,49,79,77,59,33
153,2025-10-05 20:54:33,UV Only,2,0,0,0,0,0,0,0,0
153,2025-10-05 20:54:33,UV Only,3,0,0,0,0,0,0,0,0
153,2025-10-05 20:54:33,UV Only,4,0,0,0,0,0,0,0,0
153,2025-10-05 20:54:33,LED+UV,0,31,39,30,27,17,15,16,9
153,2025-10-05 20:54:33,LED+UV,1,29,38,29,24,16,15,15,9
153,2025-10-05 20:54:33,LED+UV,2,29,38,29,24,16,15,15,9
153,2025-10-05 20:54:33,LED+UV,3,29,38,29,24,16,15,15,9
153,2025-10-05 20:54:33,LED+UV,4,0,0,0,0,0,0,0,0
154,2025-10-05 20:55:34,LED Only,0,0,0,0,0,0,0,0,0
154,2025-10-05 20:55:34,LED Only,1,0,0,0,0,0,0,0,0
154,2025-10-05 20:55:34,LED Only,2,6,44,25,49,79,77,59,33
154,2025-10-05 20:55:34,LED Only,3,6,44,25,49,79,77,59,33
154,2025-10-05 20:55:34,LED Only,4,6,44,25,49,79,77,59,33
154,2025-10-05 20:55:34,UV Only,0,7,44,25,49,79,77,59,33
154,2025-10-05 20:55:34,UV Only,1,7,44,25,49,79,77,59,33
154,2025-10-05 20:55:34,UV Only,2,0,0,0,0,0,0,0,0
154,2025-10-05 20:55:34,UV Only,3,0,0,0,0,0,0,0,0
154,2025-10-05 20:55:34,UV Only,4,0,0,0,0,0,0,0,0
154,2025-10-05 20:55:34,LED+UV,0,29,38,29,25,16,14,15,9
154,2025-10-05 20:55:34,LED+UV,1,29,38,29,25,16,14,15,9
154,2025-10-05 20:55:34,LED+UV,2,29,38,29,25,16,14,15,9
154,2025-10-05 20:55:34,LED+UV,3,29,38,29,25,16,14,15,9
154,2025-10-05 20:55:34,LED+UV,4,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED Only,0,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED Only,1,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED Only,2,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED Only,3,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED Only,4,6,45,25,49,79,77,59,33
155,2025-10-05 20:56:33,UV Only,0,6,45,25,49,79,77,59,33
155,2025-10-05 20:56:33,UV Only,1,6,45,25,49,79,77,59,33
155,2025-10-05 20:56:33,UV Only,2,6,45,25,49,79,77,59,33
155,2025-10-05 20:56:33,UV Only,3,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,UV Only,4,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED+UV,0,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED+UV,1,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED+UV,2,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED+UV,3,0,0,0,0,0,0,0,0
155,2025-10-05 20:56:33,LED+UV,4,30,39,30,25,16,14,15,8
156,2025-10-05 20:57:34,LED Only,0,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED Only,1,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED Only,2,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED Only,3,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED Only,4,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,UV Only,0,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,UV Only,1,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,UV Only,2,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,UV Only,3,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,UV Only,4,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED+UV,0,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED+UV,1,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED+UV,2,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED+UV,3,0,0,0,0,0,0,0,0
156,2025-10-05 20:57:34,LED+UV,4,0,0,0,0,0,0,0,0
157,2025-10-05 20:58:35,LED Only,0,0,0,0,0,0,0,0,0
157,2025-10-05 20:58:35,LED Only,1,6,45,25,49,79,77,59,33
157,2025-10-05 20:58:35,LED Only,2,6,44,25,49,79,77,59,33
157,2025-10-05 20:58:35,LED Only,3,6,45,25,49,79,76,59,33
157,2025-10-05 20:58:35,LED Only,4,6,45,25,49,79,77,59,33
157,2025-10-05 20:58:35,UV Only,0,6,45,25,49,79,77,59,33
157,2025-10-05 20:58:35,UV Only,1,6,45,25,49,79,77,59,33
157,2025-10-05 20:58:35,UV Only,2,0,0,0,0,0,0,0,0
157,2025-10-05 20:58:35,UV Only,3,0,0,0,0,0,0,0,0
157,2025-10-05 20:58:35,UV Only,4,0,0,0,0,0,0,0,0
157,2025-10-05 20:58:35,LED+UV,0,30,40,30,26,17,15,16,9
157,2025-10-05 20:58:35,LED+UV,1,30,40,30,26,17,15,16,9
157,2025-10-05 20:58:35,LED+UV,2,30,40,30,26,17,15,16,9
157,2025-10-05 20:58:35,LED+UV,3,30,39,30,26,16,15,16,9
157,2025-10-05 20:58:35,LED+UV,4,30,39,30,26,16,15,16,9
158,2025-10-05 20:59:35,LED Only,0,0,0,0,0,0,0,0,0
158,2025-10-05 20:59:35,LED Only,1,6,45,25,49,79,77,59,33
158,2025-10-05 20:59:35,LED Only,2,6,45,25,49,79,77,59,33
158,2025-10-05 20:59:35,LED Only,3,6,45,25,49,79,77,59,33
158,2025-10-05 20:59:35,LED Only,4,6,43,25,49,79,77,59,33
158,2025-10-05 20:59:35,UV Only,0,6,44,25,49,79,77,59,33
158,2025-10-05 20:59:35,UV Only,1,6,44,25,49,79,77,59,33
158,2025-10-05 20:59:35,UV Only,2,0,0,0,0,0,0,0,0
158,2025-10-05 20:59:35,UV Only,3,0,0,0,0,0,0,0,0
158,2025-10-05 20:59:35,UV Only,4,0,0,0,0,0,0,0,0
158,2025-10-05 20:59:35,LED+UV,0,29,38,29,25,16,15,16,9
158,2025-10-05 20:59:35,LED+UV,1,30,40,30,25,16,15,16,9
158,2025-10-05 20:59:35,LED+UV,2,30,40,30,25,16,15,16,9
158,2025-10-05 20:59:35,LED+UV,3,30,40,30,25,16,15,16,9
158,2025-10-05 20:59:35,LED+UV,4,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED Only,0,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED Only,1,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED Only,2,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED Only,3,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED Only,4,6,45,25,49,79,76,59,33
159,2025-10-05 21:00:33,UV Only,0,6,45,25,49,79,77,59,33
159,2025-10-05 21:00:33,UV Only,1,6,45,25,49,79,77,59,33
159,2025-10-05 21:00:33,UV Only,2,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,UV Only,3,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,UV Only,4,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED+UV,0,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED+UV,1,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED+UV,2,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED+UV,3,0,0,0,0,0,0,0,0
159,2025-10-05 21:00:33,LED+UV,4,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED Only,0,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED Only,1,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED Only,2,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED Only,3,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED Only,4,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,UV Only,0,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,UV Only,1,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,UV Only,2,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,UV Only,3,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,UV Only,4,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED+UV,0,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED+UV,1,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED+UV,2,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED+UV,3,0,0,0,0,0,0,0,0
160,2025-10-05 21:01:34,LED+UV,4,0,0,0,0,0,0,0,0
161,2025-10-05 21:02:34,LED Only,0,0,0,0,0,0,0,0,0
161,2025-10-05 21:02:34,LED Only,1,0,0,0,0,0,0,0,0
161,2025-10-05 21:02:34,LED Only,2,6,44,25,49,80,77,59,33
161,2025-10-05 21:02:34,LED Only,3,6,44,25,49,80,77,60,33
161,2025-10-05 21:02:34,LED Only,4,6,45,25,49,79,77,59,33
161,2025-10-05 21:02:34,UV Only,0,6,44,25,49,80,77,59,33
161,2025-10-05 21:02:34,UV Only,1,6,44,25,49,80,77,59,33
161,2025-10-05 21:02:34,UV Only,2,0,0,0,0,0,0,0,0
161,2025-10-05 21:02:34,UV Only,3,0,0,0,0,0,0,0,0
161,2025-10-05 21:02:34,UV Only,4,0,0,0,0,0,0,0,0
161,2025-10-05 21:02:34,LED+UV,0,30,40,30,26,17,15,16,9
161,2025-10-05 21:02:34,LED+UV,1,30,40,30,26,17,15,16,9
161,2025-10-05 21:02:34,LED+UV,2,30,40,30,26,17,15,16,9
161,2025-10-05 21:02:34,LED+UV,3,30,40,30,26,17,15,16,9
161,2025-10-05 21:02:34,LED+UV,4,0,0,0,0,0,0,0,0
162,2025-10-05 21:03:33,LED Only,0,0,0,0,0,0,0,0,0
162,2025-10-05 21:03:33,LED Only,1,0,0,0,0,0,0,0,0
162,2025-10-05 21:03:33,LED Only,2,0,0,0,0,0,0,0,0
162,2025-10-05 21:03:33,LED Only,3,6,44,25,49,79,76,59,33
162,2025-10-05 21:03:33,LED Only,4,6,45,25,49,79,77,59,33
162,2025-10-05 21:03:33,UV Only,0,6,45,25,49,79,77,59,33
162,2025-10-05 21:03:33,UV Only,1,6,45,25,49,79,77,59,33
162,2025-10-05 21:03:33,UV Only,2,6,45,25,49,79,77,59,33
162,2025-10-05 21:03:33,UV Only,3,6,45,25,49,79,77,59,33
162,2025-10-05 21:03:33,UV Only,4,6,45,25,49,79,77,59,33
162,2025-10-05 21:03:33,LED+UV,0,30,38,30,25,16,15,16,9
162,2025-10-05 21:03:33,LED+UV,1,30,38,30,25,16,15,16,9
162,2025-10-05 21:03:33,LED+UV,2,30,38,30,25,16,15,16,9
162,2025-10-05 21:03:33,LED+UV,3,30,39,30,27,17,15,16,9
162,2025-10-05 21:03:33,LED+UV,4,30,39,30,27,17,15,16,9
163,2025-10-05 21:05:34,LED Only,0,0,0,0,0,0,0,0,0
163,2025-10-05 21:05:34,LED Only,1,0,0,0,0,0,0,0,0
163,2025-10-05 21:05:34,LED Only,2,6,44,25,49,80,77,60,33
163,2025-10-05 21:05:34,LED Only,3,6,44,25,49,79,77,59,33
163,2025-10-05 21:05:34,LED Only,4,6,45,25,49,80,77,59,33
163,2025-10-05 21:05:34,UV Only,0,6,45,25,49,80,77,59,33
163,2025-10-05 21:05:34,UV Only,1,6,45,25,49,80,77,59,33
163,2025-10-05 21:05:34,UV Only,2,0,0,0,0,0,0,0,0
163,2025-10-05 21:05:34,UV Only,3,0,0,0,0,0,0,0,0
163,2025-10-05 21:05:34,UV Only,4,0,0,0,0,0,0,0,0
163,2025-10-05 21:05:34,LED+UV,0,30,40,30,26,17,15,16,9
163,2025-10-05 21:05:34,LED+UV,1,30,40,30,26,17,15,16,9
163,2025-10-05 21:05:34,LED+UV,2,30,40,30,26,17,15,16,9
163,2025-10-05 21:05:34,LED+UV,3,30,40,30,26,17,15,16,9
163,2025-10-05 21:05:34,LED+UV,4,28,37,28,25,16,15,15,8
164,2025-10-05 21:06:33,LED Only,0,0,0,0,0,0,0,0,0
164,2025-10-05 21:06:33,LED Only,1,0,0,0,0,0,0,0,0
164,2025-10-05 21:06:33,LED Only,2,6,44,25,49,80,77,59,33
164,2025-10-05 21:06:33,LED Only,3,6,44,25,49,79,77,59,33
164,2025-10-05 21:06:33,LED Only,4,6,44,25,49,79,77,59,33
164,2025-10-05 21:06:33,UV Only,0,6,44,25,49,79,77,59,33
164,2025-10-05 21:06:33,UV Only,1,6,44,25,49,79,77,59,33
164,2025-10-05 21:06:33,UV Only,2,0,0,0,0,0,0,0,0
164,2025-10-05 21:06:33,UV Only,3,0,0,0,0,0,0,0,0
164,2025-10-05 21:06:33,UV Only,4,0,0,0,0,0,0,0,0
164,2025-10-05 21:06:33,LED+UV,0,28,37,28,24,16,14,15,8
164,2025-10-05 21:06:33,LED+UV,1,28,37,28,24,16,15,17,9
164,2025-10-05 21:06:33,LED+UV,2,28,37,28,24,16,15,17,9
164,2025-10-05 21:06:33,LED+UV,3,28,37,28,24,16,15,17,9
164,2025-10-05 21:06:33,LED+UV,4,0,0,0,0,0,0,0,0
165,2025-10-05 21:07:34,LED Only,0,0,0,0,0,0,0,0,0
165,2025-10-05 21:07:34,LED Only,1,0,0,0,0,0,0,0,0
165,2025-10-05 21:07:34,LED Only,2,0,0,0,0,0,0,0,0
165,2025-10-05 21:07:34,LED Only,3,6,45,25,49,80,77,59,33
165,2025-10-05 21:07:34,LED Only,4,6,44,25,49,80,77,59,33
165,2025-10-05 21:07:34,UV Only,0,6,45,25,49,79,77,59,33
165,2025-10-05 21:07:34,UV Only,1,6,45,25,49,79,77,59,33
165,2025-10-05 21:07:34,UV Only,2,6,44,25,49,79,77,59,33
165,2025-10-05 21:07:34,UV Only,3,6,44,25,49,79,77,59,33
165,2025-10-05 21:07:34,UV Only,4,6,44,25,49,79,77,59,33
165,2025-10-05 21:07:34,LED+UV,0,0,0,0,0,0,0,0,0
165,2025-10-05 21:07:34,LED+UV,1,30,39,30,26,16,14,15,8
165,2025-10-05 21:07:34,LED+UV,2,30,39,30,26,16,14,15,8
165,2025-10-05 21:07:34,LED+UV,3,30,39,30,26,16,14,15,8
165,2025-10-05 21:07:34,LED+UV,4,28,37,28,25,16,15,15,8
166,2025-10-05 21:08:34,LED Only,0,30,40,30,27,17,15,16,9
166,2025-10-05 21:08:34,LED Only,1,30,39,31,26,17,15,16,9
166,2025-10-05 21:08:34,LED Only,2,30,39,31,26,17,15,16,9
166,2025-10-05 21:08:34,LED Only,3,29,37,29,25,16,15,16,9
166,2025-10-05 21:08:34,LED Only,4,29,37,29,24,16,15,15,8
166,2025-10-05 21:08:34,UV Only,0,28,37,29,25,17,15,16,9
166,2025-10-05 21:08:34,UV Only,1,28,37,29,25,17,15,16,9
166,2025-10-05 21:08:34,UV Only,2,30,40,31,27,17,15,16,9
166,2025-10-05 21:08:34,UV Only,3,30,40,31,27,17,15,16,9
166,2025-10-05 21:08:34,UV Only,4,30,40,31,27,17,15,16,9
166,2025-10-05 21:08:34,LED+UV,0,28,38,29,24,16,15,15,9
166,2025-10-05 21:08:34,LED+UV,1,28,38,29,24,16,15,15,9
166,2025-10-05 21:08:34,LED+UV,2,28,38,29,24,16,15,15,9
166,2025-10-05 21:08:34,LED+UV,3,28,37,29,25,16,14,15,9
166,2025-10-05 21:08:34,LED+UV,4,28,37,29,25,16,14,15,9
167,2025-10-05 21:09:08,LED Only,0,30,40,30,27,17,15,16,9
167,2025-10-05 21:09:08,LED Only,1,30,39,31,26,17,15,16,9
167,2025-10-05 21:09:08,LED Only,2,30,39,31,26,17,15,16,9
167,2025-10-05 21:09:08,LED Only,3,29,37,29,25,16,15,16,9
167,2025-10-05 21:09:08,LED Only,4,29,37,29,24,16,15,15,8
167,2025-10-05 21:09:08,UV Only,0,28,37,29,25,17,15,16,9
167,2025-10-05 21:09:08,UV Only,1,28,37,29,25,17,15,16,9
167,2025-10-05 21:09:08,UV Only,2,30,40,31,27,17,15,16,9
167,2025-10-05 21:09:08,UV Only,3,30,40,31,27,17,15,16,9
167,2025-10-05 21:09:08,UV Only,4,30,40,31,27,17,15,16,9
167,2025-10-05 21:09:08,UV Only,5,29,38,29,25,16,14,15,8
167,2025-10-05 21:09:08,UV Only,6,29,38,29,25,16,14,15,8
167,2025-10-05 21:09:08,UV Only,7,29,37,29,24,16,15,15,9
167,2025-10-05 21:09:08,UV Only,8,29,37,29,24,16,15,15,9
167,2025-10-05 21:09:08,UV Only,9,29,37,29,24,16,15,15,9
167,2025-10-05 21:09:08,LED+UV,0,0,0,0,0,0,0,0,0
167,2025-10-05 21:09:08,LED+UV,1,0,0,0,0,0,0,0,0
167,2025-10-05 21:09:08,LED+UV,2,0,0,0,0,0,0,0,0
167,2025-10-05 21:09:08,LED+UV,3,0,0,0,0,0,0,0,0
167,2025-10-05 21:09:08,LED+UV,4,6,44,25,49,79,77,59,33
168,2025-10-05 21:09:34,LED Only,0,28,37,29,24,16,15,15,8
168,2025-10-05 21:09:34,LED Only,1,0,0,0,0,0,0,0,0
168,2025-10-05 21:09:34,LED Only,2,7,45,25,49,79,77,59,33
168,2025-10-05 21:09:34,LED Only,3,6,44,25,49,79,77,59,33
168,2025-10-05 21:09:34,LED Only,4,6,44,25,49,79,77,59,33
168,2025-10-05 21:09:34,UV Only,0,6,43,25,49,80,77,59,33
168,2025-10-05 21:09:34,UV Only,1,6,43,25,49,80,77,59,33
168,2025-10-05 21:09:34,UV Only,2,0,0,0,0,0,0,0,0
168,2025-10-05 21:09:34,UV Only,3,0,0,0,0,0,0,0,0
168,2025-10-05 21:09:34,UV Only,4,0,0,0,0,0,0,0,0
168,2025-10-05 21:09:34,LED+UV,0,28,37,28,25,17,15,16,9
168,2025-10-05 21:09:34,LED+UV,1,28,37,28,25,17,15,16,9
168,2025-10-05 21:09:34,LED+UV,2,28,37,28,25,17,15,16,9
168,2025-10-05 21:09:34,LED+UV,3,0,0,0,0,0,0,0,0
168,2025-10-05 21:09:34,LED+UV,4,0,0,0,0,0,0,0,0
169,2025-10-05 21:10:33,LED Only,0,0,0,0,0,0,0,0,0
169,2025-10-05 21:10:33,LED Only,1,0,0,0,0,0,0,0,0
169,2025-10-05 21:10:33,LED Only,2,6,45,25,49,79,77,59,33
